                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                     650                                     1592                  9.0000000000000000E+000                  2.0000000000000000E-002                  2.3903162721196011E+007                  1.7175646724308928E+002                  4.0100360009334358E+003                  7.4235105569306133E+003                  1.7875860567126685E+002                 -1.3948348334134317E+000                  1.5328475984805955E-027                  0.0000000000000000E+000                  9.8002938250804050E-001                  7.1451406248151375E-004                  1.2356073599285979E-002                  4.6525947127226143E-004                  2.3444460754058695E-003                  9.0000000000000000E+000                  0.0000000000000000E+000                  4.9613356207411963E+000                  1.9543071633161717E-004                  3.8586647725432575E+000                  1.5489389628085682E-002                  4.6669114435165616E-002                  6.1933276386479420E-002                  1.8899476997865251E-002                  1.2751964414958592E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.9996978932356484E+000                  1.7801545773749876E+002                  8.9996333021340309E+000                  1.7788095032781769E+002                  7.9765070705480529E+006                  1.4328088947517515E+003                  1.2123644104739059E+007                  7.0204786701715720E+003                  6.9739347356505796E+003                  2.9422576866802753E+001                  4.7462603877823750E+002                  5.0000000000000000E+001                  1.0000000000000000E+003                  7.5433959424746125E+014                                  "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20211205" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  9.0000000000000000E+000                  2.2522669584763699E+000                  3.6031482727166688E+000                 -8.4704236721839923E+000                  2.9391916156515361E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                       2                  8.9999999999955005E+000                  2.2522669584289141E+000                  3.6031482779638919E+000                 -8.4704236354615254E+000                  2.9391916576135730E+000                  7.0000000000000018E-001                  2.7999999999999997E-001                  1.9999999999999796E-002 
                                       3                  8.9999999999787192E+000                  2.2522669582519610E+000                  3.6031482956765020E+000                 -8.4704235115006181E+000                  2.9391917992612560E+000                  7.0000000000000018E-001                  2.7999999999999997E-001                  1.9999999999999796E-002 
                                       4                  8.9999999999236682E+000                  2.2522669576713943E+000                  3.6031483378261187E+000                 -8.4704232165187143E+000                  2.9391921363312998E+000                  7.0000000000000018E-001                  2.7999999999999997E-001                  1.9999999999999796E-002 
                                       5                  8.9999999998077893E+000                  2.2522669564493429E+000                  3.6031483949753031E+000                 -8.4704228165638469E+000                  2.9391925933519993E+000                  7.0000000000000018E-001                  2.7999999999999997E-001                  1.9999999999999796E-002 
                                       6                  8.9999999996919104E+000                  2.2522669552272916E+000                  3.6031484649699941E+000                 -8.4704223267115690E+000                  2.9391931530968809E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002 
                                       7                  8.9999999995239381E+000                  2.2522669534558792E+000                  3.6031485478102359E+000                 -8.4704217469623089E+000                  2.9391938155655626E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002 
                                       8                  8.9999999993559676E+000                  2.2522669516844696E+000                  3.6031486675267352E+000                 -8.4704209091409037E+000                  2.9391947729288663E+000                  7.0000000000000018E-001                  2.7999999999999997E-001                  1.9999999999999796E-002 
                                       9                  8.9999999990384509E+000                  2.2522669483359898E+000                  3.6031488241197147E+000                 -8.4704198132494977E+000                  2.9391960251848737E+000                  7.0000000000000018E-001                  2.7999999999999997E-001                  1.9999999999999796E-002 
                                      10                  8.9999999987209343E+000                  2.2522669449875177E+000                  3.6031490142686851E+000                 -8.4704184825293858E+000                  2.9391975457766479E+000                  7.0000000000000029E-001                  2.7999999999999997E-001                  1.9999999999999796E-002 
